text,keyword,language
"You would really need to remember the Monkees and have a clear understanding as to where and how they fitted into the second half of the 1960s in order to fully appreciate this movie.<br /><br />There is no plot as such. Basically, it's a crazy, mixed up pastiche of various, unrelated sequences. But, it IS interesting AND entertaining in its own peculiar way once you get onto its wavelength. In short, it was a classic, cleverly conceived and well crafted example of late '60s experimental cinema. It contains some good songs, some ultra-groovy cinematography and plenty of other worthwhile ideas in terms of film technique.<br /><br />I give it 7 out of 10 for several reasons. First, it took a lot of courage to make such an unorthodox movie in the commercial mainstream where both its stars and its producers were firmly ensconced at the time. If a feature movie flops at the box office, the consequences can be dire for all concerned. Secondly, it was, for the most part, a creative success. And, finally, as already mentioned, it is, unquestionably, a classic of the genre and, as such, it is now historically important.<br /><br />Unfortunately, ""Head"" came too late in the Monkees career. But, there again, they would not have been allowed to make it earlier on because it was essentially a very pointed and cynical satire of their own image. <br /><br />Clearly, the members of the group knew, only too well, that the whole Monkees juggernaut had just about run its race when they started work on this project. In a way, it was to be their swan song and they were determined to let it all hang out. They were tired of being treated like mere pawns in the high powered corporate game in which they had been manipulated and exploited over the preceding few years. In short, they ""wanted out"" and they were going to say a few things before they left.<br /><br />History, however, has vindicated the band. Let the critics be damned. The Monkees, left behind some of the best, most polished and successful pop records of the decade. Yes, they had plenty of help. But at the end of the day, THEY stood in front of the studio mikes, THEY fronted the movie and TV cameras and THEY did the concerts. They were fun and just a little bit crazy. But, unlike some of their contemporaries, they were never threatening. You could safely introduce a Monkey to your elderly aunt.<br /><br />""Head"" probably borrows a bit too heavily from the Beatles ""Hard Day's Night"" but it's still worth another look for those who were around at the time or for younger retrophiles who have the ability to appreciate its significance.<br /><br />Enjoy!",Movie,English
"I like British humor, I believe it's one of the best in the world. I like almost every British sitcom (okay... maybe not Monthy Python, some of the jokes were great, but some of them I didn't understand.), but this League of Gentlemen is just something good to make you sick. This show was good in some way; it helped me lost some weight because watching this piece of garbage make me feel I'm not hungry anymore. This is really just disgusting, sick and not even funny TV show and I wonder who is actually laughing at this stuff. I watched it for about 10 minutes and turned it off. It was so disgusting, watching men dressed in the woman with yellow teeth and urinating on the car... I mean... what's so funny about that??? It makes me wanna puke. No humor, just disturbing images and cheap, toilet laughs... I don't know... if you like this stuff... you go ahead... watch it... but to be honest, people watching and enjoying this must have some emotional problems. Garbage.",Movie,English
"Creepshow 2 had a lot of potential, they just didn't put enough time in perfecting it. The stories were pretty cool and creepy enough, but it was lacking. It's a good movie, but after you've seen it once, you might want to see it again. This movie could of been better.",Movie,English
"No more corned beef and cabbage for her!<br /><br />This little romantic comedy clips along from scene to scene with a few exotic twists (some imaginary scenes and a costume party). All of this is centered around the wife of the husband(s) who is looking to break out of the doldrums, played by Gloria Swanson (she is twenty here!). Both the leading men have a natural air that is convincing and of course Swanson is perfect in all kinds of moods, from frivolous to worried to hopeful. <br /><br />Behind all the games and apparent lightheartedness is that old serious problem of staying in love and not straying in love. There's a little corniness, but director DeMille is on top of keeping it snappy and believable in all. As with many films from this period, the subtitles do not just tell what they are saying (or thinking) but often give a kind of philosophical insight, as if to justify the tragedy (or raciness). And there is that higher purpose here, probably better without the instructional text, but it's part of the narrative style, and it's kind of quaint. <br /><br />If you are looking for visual or formal amazement, you won't find it here. But as a story, well acted, and filmed with precision and economy, it's really a great example. The events might not come as a total surprise, but it's such a modern love story, set almost a hundred years ago, it's a gas. And did I saw Swanson was perfect?",Movie,English
"This trashy B movie attempts to masquerade as a study of sexual addiction, but it is really a poor excuse for a sexploitation flick. The story revolves around Sammy Horn (subtle name) played by Michael Des Barres. Sammy is a restaurant owner with a clueless wife Grace (Rosanna Arquette) and a young child. He has a sexual addiction and must have meaningless sex every five minutes with any woman in his field of vision who will agree (and of course every woman on the planet finds him irresistible despite the fact that he looks old enough to be collecting Social Security).<br /><br />The story is centered on a conversation with his therapist (Nastassja Kinski) where he is describing each of his sexual exploits via flashback. This is nothing more than a convenient launching point for a parade of serial sex acts, which consumes at least 75% of the screen time.<br /><br />It is hard to know where to begin criticizing a film this bad. The production values are abysmal. The movie is shot on video with a look somewhere between a TV soap opera (at best) and an amateur porn flick shot in someone's garage. The direction by Joseph Brutsman is horrible with bad lighting, uninspired framing and poor actor direction. The script is vapid and the dialogue mindless and vulgar.<br /><br />Women are generally portrayed as sex obsessed nymphomaniacs just waiting for an addict like Sammy to come along and rough them up while feeding their insatiable appetites with some impersonal copulation. As an example, Grace's sister comes over to indignantly inform Sammy that she knows he's been sleeping around and that she is going to tell his wife. His response to that is to throw her up against the wall and begin raping her. About three seconds into it she has an epiphany and is instantly converted to one of his sex disciples begging him to give her more. Just as they finish Grace walks in and sis says to her, `Oh, great to see you, gotta run to pick up Timmy' and mum's the word about Sammy's indiscretions. The bond of loyalty has been sealed with a good ravishment. No spoiler here because it is so typical of the obvious nature of the film that anyone who had seen the first fifteen minutes could have predicted it.<br /><br />The sex depictions are all overdone, mechanical, and so poorly simulated that they are more comical than erotic. Most of them are done with both participants fully clothed. The acting is wretched. Michael Des Barres presents all the depth of a rain puddle. He really seems to get into the thrusting and profanity of the sex parts, but when it comes to actually acting with Arquette and Kinski, he is adrift. Rosanna Arquette is the closest thing to an actor in this film, giving a bearable performance and looking genuinely hurt when she finally discovers that her perfect husband is a lecherous animal. Nastassja Kinski is far too compassionate as the therapist, but at least we have some acting happening here. The rest of the cast is just a collection of elevated body doubles to whom they give thought provoking lines like `hit me harder, is that the best you can do?' and `Oh, GodYES'.<br /><br />This movie is among the worst I have ever seen, a dubious distinction given the thousands of films I have viewed. I have given it the extremely rare dishonor of rating it 1/10. Not to be seen within three hours of any meal.",Movie,English
"A typical Goth chick (Rainbow Harvest looking like a cross between Winona Ryder in Beetlejuice and Boy George) gets even with people she feels have wronged her with the help of an old haunted mirror that she finds in the new house she and her mom (horror mainstay, Karen Black, the only remotely good thing about this travesty) buy. The acting's pretty laughably bad (especially when Rainbow interacts with the aforementioned mirror) and there are no scares or suspense to be had. This film inexplicably spawned thus for 3 sequels each slightly more atrocious than the last. People looking for a similarly themed, but far superior cinematic endeavor would be well advised to just search out the episode of ""Friday the 13th: the Series"" where a geeky girl finds an old cursed compact mirror. That packs more chills in it's scant 40 minutes than this whole franchise has provided across it's 4 films.<br /><br />My Grade: D <br /><br />Eye Candy: Charlie Spradling provides the obligatory T&A",Movie,English
"This feels like a feature-lenght treatment of a comedy-routine that could have also been told in a ten-minute short. Also, technical credits are sup-par. The film really feels like a film school diploma project.<br /><br />The cast is a mix of seasoned stage pros and talented newcomers but the problems is the superficial scrip. Their lines feel constructed, exactly like cued TV show material.<br /><br />The director fails to take his protagonists seriously, therefore we are not touched by their problems and conflicts.<br /><br />The film has been cleverly marketed and offers a unique selling point, but in the end the film disappoints on all levels.",Movie,English
"A 'Wes Craven presents' movie from 1995, directed by Joe Clayton and starring Lance Henriksen. A group of scientists save a dying man they find by their desert stranded government outpost by injecting him with their experimental virus, of course, one of their colleagues goes overboard and the virus transforms the man into a near unstoppable monster with them trapped inside. Lance Henriksen plays the morally offended researcher who leaves the project before all this, but returns after receiving a call for help to save the man (pre-unstoppable death machine mutation).<br /><br />Deciding to combine two trips in one he brings his family along with him (they're going on vacation afterwards) and proceeds to give them entry to the top secret government facility, thus putting them right in the middle of the chaos within. In case you can't tell, this one relies on the viewer to work with it a little and put aside some petty (see: major and blatant) details.<br /><br />Overall though: Watch-able with mild bits of enjoyment. Note: The Outpost is commonly known under the title 'Mind Ripper'",Movie,English
"Elegance and class are not always the first words that come to mind when folks (at least folks who might do such a thing) sit around and talk about film noir. <br /><br />Yet some of the best films of the genre, ""Out of the Past,"" ""The Killers,"" ""In A Lonely Place,"" ""Night and the City,"" manage a level of sleek sophistication that elevates them beyond a moody catch phrase and its connotations of foreboding shadows, fedoras, and femme-fatales. <br /><br />""Where the Sidewalk Ends,"" a fairly difficult to find film -- the only copy in perhaps the best stocked video store in Manhattan was a rough bootleg from the AMC cable channel -- belongs in a category with these classics.<br /><br />From the moment the black cloud of opening credits pass, a curtain is drawing around rogue loner detective Marc Dixon's crumbling world, and as the moments pass, it inches ever closer, threatening suffocation. <br /><br />Sure, he's that familiar ""cop with a dark past"", but Dana Andrews gives Dixon a bleak stare and troubled intensity that makes you as uncomfortable as he seems. And yeah, he's been smacking around suspects for too long, and the newly promoted chief (Karl Malden, in a typically robust and commanding outing) is warning him ""for the last time."" <br /><br />Yet Dixon hates these thugs too much to stop now. And boy didn't they had have it coming? <br /><br />""Hoods, dusters, mugs, gutter nickel-rats"" he spits when that tough nut of a boss demotes him and rolls out all of the complaints the bureau has been receiving about Dixon's right hook. The advice is for him to cool off for his own good. But instead he takes matters into his own hands. <br /><br />And what a world of trouble he finds when he relies on his instincts, and falls back on a nature that may or may not have been passed down from a generation before. <br /><br />Right away he's in deep with the cops, the syndicate, his own partner. Dixon's questionable involvement in a murder ""investigation"" threatens his job, makes him wonder whether he is simply as base as those he has sworn to bring in. Like Bogart in ""Lonely Place,"" can he ""escape what he is?""<br /><br />When he has nowhere else to turn, he discovers that he has virtually doomed his unexpected relationship with a seraphic beauty (the marvelous Gene Tierney) who seems as if she can turn his barren bachelor's existence into something worth coming home to. <br /><br />The pacing of this superb film is taut and gripping. The group of writers that contributed to the production polished the script to a high gloss -- the dialogue is snappy without disintegrating into dated parody fodder, passionate without becoming melodramatic or sappy. <br /><br />And all of this top-notch direction and acting isn't too slick or buffed to loosen the film's emotional hold. Gene Tierney's angelic, soft-focus beauty is used to great effect. She shows herself to be an actress of considerable range, and her gentle, kind nature is as boundless here as is her psychosis in ""Leave Her to Heaven."" The scenes between Tierney and Andrews's Dixon grow more intense and touching the closer he seems to self-destruction. <br /><br />Near the end of his rope, cut, bruised, and exhausted Dixon summarizes his lot: ""Innocent people can get into terrible jams, too,.."" he says. ""One false move and you're in over your head."" <br /><br />Perhaps what makes this film so totally compelling is the sense that things could go wildly wrong for almost anyone -- especially for someone who is trying so hard to do right -- with one slight shift in the wind, one wrong decision or punch, or, most frighteningly, due to factors you have no control over. Noir has always reflected the darkest fears, brought them to the surface. ""Where the Sidewalk Ends"" does so in a realistic fashion. <br /><br />(One nit-pick of an aside: This otherwise sterling film has a glaringly poor dub of a blonde model that wouldn't seem out of place on Mystery Science Theater. How very odd.) <br /><br />But Noir fans -- heck, ANY movie fans -- who haven't seen this one are in for a terrific treat.",Movie,English
"I liked this a lot. In fact, if I see it again(and I plan to) I just may love it. I'll echo other reviewers in saying that this movie really does grow on you as you watch. It starts kind of slowly but the way in enfolds is very natural and has a mood to it. You just get into it.<br /><br />I really liked the summery atmosphere to the movie and thought the movie was very touching as a whole. The characters have a strong element of realism and the movie very slowly and gently weaves a spell as you get involved in the various interactions between them all and want to know how it will ultimately turn out and what paths the characters will choose to take. <br /><br />I am very surprised that there are less then a dozen comments on this-there are obscure TV movies that have more comments then Rich In Love.<br /><br />One thing that I will say is I missed the ending which is driving me crazy and I HAVE to watch it again to see that. This is a movie that may not be for everybody but that I feel is strongly underrated(even some of my most film buff purist friends who have seen almost every movie there is haven't seen this) and it doesn't even seem to have much of a message board but I liked it a lot and to all those who like family dramas that are warm on scenery, atmosphere and an unhurried languid pace should probably take a look at this. Especially note worthy is that it takes place in South Carolina so for those (like me) who love the south, and movies that take place there, this is a gem. I'll add my vote to the woefully few comments and recommend this little known flick.",Movie,English
"I watched the world premiere of this on the Starz Action channel. They call it Vampires: The Turning. The plot was a little confusing. There is a voice-over in the introduction about an 800 year war, and I didn't quite understand. The movie is about a young couple somewhere in Asia (maybe in China, I don't think the movie specifies). The couple has an argument and Meredith Monroe runs off and is kidnapped by a biker gang of Vampires. The boyfriend finds a group of vampires that don't kill humans, and enters into a battle with the bikers. A human group of slayers somehow get involved, and the final fight sequence takes place during a solar eclipse. This movie is not related to either Vampires or Vampires: Los Muertos. Confusing, but decent action. Four out of 10 stars.",Movie,English
"After some difficulty, Johnny Yuma arrives at his ailing uncle's ranch to take over day to day operations, only to find out that the old man has been murdered by his beautiful gold-digger wife and the woman's vicious brother.<br /><br />Good production values, a likable performance by Mark Damon, and a breezy action packed script combine to make this an entertaining, if not exceptionally deep, above average addition to the spaghetti western genre.<br /><br />Co-star Rosalba Neri is one of the hottest European babes ever to grace the screen. Here she's absolutely perfect as the cold-hearted user (and abuser) of weak men.<br /><br />Damon and Neri appeared together in at least one other picture, The Devil's Wedding Night, a pretty good horror movie that's of particular interest for those of you that want to see what's underneath Rosalba's dresses.",Movie,English
"What a waste of a great cast. Figured I'd check it out because it looked like a good stoner comedy with a lot of fairly well-known actors. What it turned out to be was a pointless collection of boring intertwining stories about several characters with minimal connections with each other. Characters who start off looking like decent people but end up with not a single likable or interesting characteristic among them. Calling it a comedy was a stretch as well...the only thing that made me chuckle was Jack Black's song, which was basically Tenacious D. I waited for something big to happen but ended up with nothing more than 97 minutes of my life wasted.",Movie,English
"When I first saw this film around 6 months ago, I considered it interesting, but little more. But it stuck with me. That interest grew and grew, and I wondered whether my initial boredom and response had more to do with the actual VHS quality rather than the film itself. I purchased the Criterion DVD box set, and it turns out that I was right the second time. Alexander Nevsky is a great film. It is rousing, and I'm sure it succeeded in its main aim: propaganda against the Germans.<br /><br />That is the most common criticism against this film, and against Eisenstein, that it is merely propagandist and nothing else. It's untrue. He is an amazing film artist, one of the most important whoever lived. By now, the world is far enough beyond Joseph Stalin to be able to watch Eisenstein's films as art.",Movie,English
"Being American, I have not been exposed to this character before, which is good because some of you have been disappointed. I have nothing to compare it to. I have found no enjoyment in the mindless idiot humor in the American teen movies, and although this is a slightly similar type of humor, I couldn't stop laughing. I hardly ever laugh out loud at a movie. And usually a movie has a few funny parts for me, but this movie was funny from start to finish. My only disappointment was when it was over. I'm actually going to buy this on DVD when I find it.",Movie,English
"""Radio Flyer"" is one of my most loved American movies.<br /><br />The really great job of two boys, Joe Mazzello and Elija Wood, (in spite of terrible performance of T.Hanks at the beginning and ending...) with marvellous script of D.M.Evans and powerful and emotional directing of R.Donner plus Absolutely Incredibly Peerless Music Score of H.Zimmer allowed the ""Radio Flyer"" to win one of the first places in my family's rating of movies.<br /><br />It's so pity that that very good movie was underrating by some movie critics.<br /><br />I just can't help waiting to see it on DVD.",Movie,English
"Oh dear. This sequel has a mirror, this time, which houses the evil spirit of a psychopath which murdered an entire family with a shotgun in the Amityville home. The mirror captured the entire ugly incident of the horrified family who had no time to prepare for their uninvited guest. The mirror is given to a photographer, Keyes(Ross Partridge)by a bum(..who just so happens to be his lunatic father, and the man responsible for killing the family)and it's evil soon terrorizes those in a loft(..such as Keyes' painter pal Suki, portrayed by Julia Nickson-Soul)where he lives when they look into it. Soon Keyes is having nightmares, looking through the eyes of his father as he guns down the family in cold blood, worried that he might follow in his footsteps. Soon he sees other occurrences through his father's eyes like that terrible day pops bashed his mother's head against the floor of an institution or experiencing a moment inside the cell as doctor's administered a drug to immobilize him.<br /><br />Pretty solid supporting cast who deserve better than being stuck in junk like this, such as David Naughton(American Werewolf in London)as the proprietor of the loft with which Keyes lives, Richard Roundtree as an eccentric sculptor/artist, Terry O'Quinn as a psychologist-detective, and especially Lin Shaye as a hilarious ditsy, rather strange secretary-nurse in the asylum(..the one which held Keyes' father) soon to be closed down.<br /><br />Rounding out the film, the sexy, leggy Lala Sloatman as Keyes' supportive girlfriend, Barbara Howard(Friday the 13th:The Final Chapter)as Naughton's betrayed wife(..he was on the verge of starting an affair with Nickman-Soul), Jack Orend as the sadistic fiend who attempts to provoke his son into killing innocent people as he did, and Robert Rusler(A Nightmare on Elm Street 2:Freddy's Revenge)as a rejected lover(..of Nickson-Soul)who meets an unfortunate demise while ripping apart paintings as a revenge for his dismissal.<br /><br />This film is a poor special effects movie merely using the Amityville title as a cash-in. The franchise has never been that great to begin with, but as each sequel was green-lit, it grew worse and worse. After the third film, furniture from the infamous house become ""possessed"" items tormenting folks. The cast try hard, though, but the material(..a mirror causing chaos and murder through supernatural means)is lacking in quality..and the rather mediocre special effects don't help matters. O'Quinn, as little as he has to work with, shows why he's such a great actor, he can even shine in excrement such as this. All's not lost, you get to see Sloatman always wearing super short skirts(..or her man's shirt in panties), showing off her legs throughout..hey, you have to find a silver lining somewhere. Believe it or not, AMITYVILLE:A NEW GENERATION was the seventh film in the franchise! Coolest part of the film were the portraits of demons painted by Nickson-Soul's artist, perhaps inspired by the evil mirror after looking into it.",Movie,English
"Perhaps, we are too much attached to great spectacles when we hear of antiquity brought to screen. Perhaps, we expect too much from these films. However, if we, as viewers, are offered far too little, what happens then? <br /><br />That is what I thought after seeing IMPERIUM - NERONE by Paul Marcus, a part of the production series on the Roman Empire. AUGUSTUS by Roger Young, the first IMPERIUM movie, included at least Peter O'Toole but what does this movie include?<br /><br />Hardly anything accurate. The historical errors are so serious that the movie changes facts and constitutes rather a distorted image of the Roman Empire than the true history. Throughout the movie, we see Nero young: young man during the allegedly long reign of Caligula, young man during the reign of Claudius and finally during his own (historically 14 year long) reign. And...he dies the same. According to the movie, Nero, born during the reign of Tiberius, lives for more than 40 years but looks to be in his late twenties when he dies... Continuity combined with made up history is the biggest problem of the movie, which makes it hardly logical, not to say reliable. Nero loses his father, is raised by slaves. At that time, his mother, Agrippina, is exiled by Caligula. Later, however, she suddenly marries emperor Claudius who already has big children with freshly married to him Messalina. At these moments of the movie, we see Acte (Rike Schmid), Nero's mistress. All right, it is historically ""accurate""; yet, no source proves that she played such a decisive role in the rise of Christianity in Rome. In the film, she is not only a devoted Christian but even a witness of St Paul's miracle (he brings a young girl Marzia back to life). Besides, there was, historically, nothing like Nero seen on the court of Caligula since Nero was born in Caligula's 4 year long reign (A.D. 37-41). I understand that movies may change something but such an error makes the script absolutely unreliable! And many, many other shortcomings concerning content that are hard to enumerate but after 30 minutes of watching this film, I doubted whether I was watching a historical movie or a total fantasy.<br /><br />As for its artistic features which supply us with entertainment, they are equally lame as the history here is. The performances are artificial, the cast simply have beautiful faces but weak acting abilities. Perhaps, I am too much attached to Peter Ustinov or Charles Laughton in the lead, but Hans Matheson does not fit as Nero at all. He could have some of the good moments as an actor but never as the infamous Roman emperor. Is he an artist who burns Rome for a song? Is he a cynic who disguises the love to his relatives? Is he a cruel ruler who sacrifices the lives of thousands of innocent people for the sake of ""alleged justice""? None of these. He is just a young man who does not know how to rule and, in the long run, begins to release the fire burning within himself... John Simm is out of place in this film as Caligula and absolutely inferior to other portrayals of the character. Elisa Tovati is only sexy as Poppaea; yet she could have been much much better. The costumes are inaccurate and the sets do not amaze. Low budget results in low effects and, consequently, low entertainment.<br /><br />But what made me most angry in this movie and, as a result, I give it 1/10 are some moments that are absolutely unacceptable:<br /><br />- the death of Poppaea and St Paul's talk with Nero at her dead body, <br /><br />- Claudius' mention of the current conquest of Britannia on the feast and soon his death (he conquered Britannia while Messalina was his wife much before his death), <br /><br />- Tigellinus killing Agrippina (Laura Morante), Nero's mother, <br /><br />- Nero's arguments in the speech to the senators, <br /><br />- finally, Nero's death - a calm day at the lake and an indifferent suicide that leads to a moral said by Acte ""Let us forgive him""<br /><br />All in all, this film is a waste of time and is absolutely unneeded as yet another production concerning the Roman Empire. It's better to make one good film in 30 years than ten minor little ones in 5 years. 1/10 - should not have been made at all.",Movie,English
I was browsing through the movies on demand and saw Underdog for free and it was only 82 minutes long so I decided to watch it. I wasn't expecting much but it exceeded my expectations of being awful. Everything about the movie was cringe worthy. The dialogue was atrocious including many terrible puns. The jokes were also terrible. I found myself yelling and flipping off my television screen while I was suffering through this trash. It hit its target audience very well but I don't see how anyone else could enjoy this film. It made me very angry and nearly cry because of everything terrible this film had going for it.<br /><br />The only enjoyable thing about this movie was being able to give it a 1/10 after viewing it. I beg you to avoid it at all costs. I understand the fact that its made for kids but there is nothing likable about it at all.,Movie,English
"This film is an absolute classic for camp. That is why it was an Elvira and MST3000 classic. Everyone knows the story. Scientist keeps his girlfriend's head alive in a lasagna pan in his basement while he cruises town and tries to find her a body by checking out the local chicks. Finally he finds a real hourglass body with a scar-faced chick's head on top. The severed head makes friends with the failed experiment in the closet and the conehead comes out of the closet and rips off the assistant's remaining ""good"" arm (his other is not right from a scientist's earlier failure), and the whole place burns down.<br /><br />The movie scared us so much as kids that my friend wouldn't go into his basement for a year after seeing it. As kids we ranked the scariest movies of all time and this one was number four. Only one of those scary movies was really any good (the Original ""The Haunting"".)<br /><br />I had to give this movie a seven rating for the tremendous amount of entertainment value it offers. Its eerie effect because of the crappy production and the weird sexual angle when the scientist looks for the bodies (complete with porno sound track) scares the hell out of innocent children, while the ridiculous aspects make it prime material for watching talking and laughing. I could watch this film tonight and enjoy it while I'd rather go to the Dentist than watch ""Chicago"" again.<br /><br />Seven is the most I can give it, because its entertainment value is mere luck. The film , as cinema, is a disaster.",Movie,English
"I absolutely like this film a lot. It is not very entertaining, but it's a feast of bizarre and stunning images! There's no dialog ,only some background sounds and noises. If you are into something completely different and original, and enjoy the obscure and bizarre...then you might like this work of art. Ik looks like a film made with the very first camera ever made ,in a time where strange human-like beings live and perform their bizarre habits. God has killed himself with a razor and gave birth to Mother earth. Mother earth impregnated herself with God's semen after an act of fellatio, and gives birth to a son ""Flesh on Bone"". What follows are inhuman acts of ritualistic torture, rape and murder for purposes we do not know....or do we?",Movie,English
"This movie is a quite fair adaptation of the Prosper Merimeé's novel. In the novel Merimeé himself is a character, Don José is from Navarra (North Spain, and historically a Basque Country zone, they can speak Basque language). They are in Seville (Andalusia, South Spain) and they only speak Spanish with Andalusian accent, in no way they speak Basque, but Carmen explains to Don José that she was living in Navarra. You can believe it or not, anyway this is the book's version, then you can't be critical with the movie about this, be with the book! You have to note are different the novel by Merimeé and the opera by Bizet, and this movie is an adaptation from the novel, anyway in the opera Don José is still Spanish from Navarra, never he's French. Why so many people keep thinking Don José is French? I don't know but I guess because the novel and the opera are in French although is supposed to be in Spanish.<br /><br />The only important difference between the movie and the novel is that in the movie Don José also kills the ""torero"" lover of Carmen and in the novel he doesn't (neither in the opera). I guess they wanted to keep the movie a little more gore! I think the movie is quite good, anyway.",Movie,English
"one of the funnest mario's i've ever played. the levels are creative, there are fluid controls, and good graphics for its time. there's also a multitude of crazy bosses and enemies to fight. Sometimes the levels get frustrating, and if you leave out some of the hard levels and still, need to get more accomplished to fight a boss, it can be annoying. another complaint is the camera angle; though it works fairly well most of the time, it can be a pain in certain situations. if your a big time mario fan; this ones for you. even if your not a huge fan of him, i'd still recommend this one. its a big game, and getting what you need can take a while, but it's very satisfying. good for playing in short bursts of time. it will almost certainly hold your interest; it sure does hold mine!",Movie,English
"I'm not the type of person to watch T.V. shows because the acting normally sucks or it's unrealistic or TOO dramatic! But this show is perfect. Everyone can act, and you can relate to the characters and their situations. Everyone has their own personality and Lorelai Gilmore is the best for her sarcastic comments that can make any bad situation seem a little funny. Rory Gilmore is a good role model for all girls. She takes pride in wanting to attend Harvard and boys/boyfriends always come second in her book. She's a loyal friend and always the peace maker. There's subtle romance which is what I like, personally. Not the mushy gushy romance that not many people get to have in their lives, but a realistic type of romance. Every character eventually gets it, and they don't find their prince charming at first glance and they don't just ""fall in love"" with every guy that comes their way. It's a realistic show but when you watch it, you better brush up on your movies, pop culture, and random facts because Lorelai Gilmore is always making references. I fell in love with this show and if you give it a chance, so will you.",Movie,English
"I watched this mini in the early eighties. Sam Waterson proved himself to be a great actor. In fact when he began Law and Order I was disappointed in him as it was not as powerful a role. Unfortunately the good roles do not pay the bills. I wish I could find a copy of this rare series and review it. It is both factual and entertaining. Everyone should see it to know what really happened. I was so moved I purchased and read the book ""Pppenheimer-Shatterer of Worlds"". And saw how this man became an unlikely hero who was never rewarded for his insight. If you get a chance be sure to watch this movie and see what a performance Mr. Waterston can really provide an audience. Enjoy the movies!",Movie,English
"In the unlikely case that some aspiring directors are reading these comments, I'd like to offer some advice (free of charge!), from a viewer's perspective. If you want to make a serious exotic adventure film, do it. If you want to make a spoof of exotic adventure films, go ahead. DO NOT try to make both at the same time, it doesn't work. For example, having a goofy ""comic relief"" character killed and beheaded and following it up with a monkey shaking a tree and dropping a coconut on a cannibal's head just makes you look like you had NO IDEA what kind of movie you wanted to make. This one is boring, meandering, cheap, racist....you get the picture. A couple of smart moments and a few glimpses of nudity from Kathy Shower (way too prissy here) are hardly worth your trouble. There is a reason everyone has forgotten about this film's existence. (*1/2)",Movie,English
"Caution: May contain spoilers...<br /><br />I've seen this movie 3 times & I've liked it every time. Upon seeing it again, I'm always reminded of how good it is. An HBO TV movie- very well done like most of their movies are- this would've gotten Oscars for it's performances had it been released for general distribution instead of made for TV.<br /><br />As I'm sure anyone knows from reading other reviews here, this is the story of serial murderer, Andrei Chikatilo. He murdered 56 people over 8 years in the former Soviet Union. (3 victims were buried & couldn't be found so he was only convicted of 52 out of 53 of his murders.) The story actually focuses more on the forensic analyst, Victor Burakov played to perfection by Stephen Rea. A man that becomes tortured and obsessed with finding this killer despite the additional obstacles placed by party hacks, his part is essential to be sure. There is a very touching scene towards the end of the movie that mentions how in America, investigators are routinely taken off serial killer cases after 18 months whether they want to or not due to the mental strain & frustration. According to this acct, Burakov worked for over 5 years before getting his first break from it. He followed the case to its conclusion, 3 years later. In this scene, his superior, General Fetisov, played by Donald Sutherland, actually tells him he admires his dedication and apologizes for not knowing he should've given him a break sooner.<br /><br />Rea's performance is so well done, he doesn't overact, chew up the scenery or do anything that distracts from his portrayal of a man who is hell bent on finding his killer. He is a man with passion, but doesn't show it in the same manner as is so usually portrayed in detective movies. He only occasionally gives outbursts after quietly putting up with more than most could stand under such circumstances. Rea does so much with his face, his eyes, he doesn't need to overact. He just *is* - His character, so frustrated after so long, at one point, driven to frustration, he actually says he'd rather find 3 at one time than none in a year. Of course what he means is not that he wants more people to die, he just wants some clues to catch this man. Rea makes us feel for this man. He makes us understand but a glimpse of what it is to live with such horror and futility.<br /><br />A mutant to be sure, Chikatilo's childhood was one which produces such ""monsters."" The character of Chikatilo is very well done by Jeffrey DeMunn. He somehow (impossible though it may seem) elicits some modicum of sympathy for himself. Perhaps he is the worst of us gone terribly wrong? Either way, his performance is very well done.<br /><br />Donald Sutherland as Colonel Fetisov (later promoted to General) also does a great job. He starts out seeming to be a cynical worldly official that doesn't seem much more interested in helping the investigation than anyone else blocking Burakov. But he eventually becomes more than just an assistant, he actually actively participates in helping Burakov. There is also a very nice turn by Max Von Sydow as the psychiatrist brought in to help profile and figure out what kind of deviant they are looking for.<br /><br />Although this movie deals with a morbid, grotesque and violent story, it really is more about what it takes to catch a killer than the killer himself. All around a very well done movie with fine performances and a great screenplay. The screenplay manages to do what the best of this type of movie does: give factual events & place them meaningfully inside a dramatic framework that makes you feel like you know the people *behind* the facts.<br /><br />9 out of 10 stars",Movie,English
"This was amongst the worst films I have ever encountered. The cinematography was dull, with long tedious shots (like a camera on a tripod filming a stage play) interspersed with ""dramatic"" angles that made little sense to the content on screen. The editing was terrible, scenes matched together with the delicacy of a butcher. The plot hinged on the viewer being familiar with the historical night in which Mary Shelley wrote frankenstien. The acting was forced, with the type of character development that left you with an intense interest in seeing each of them die horribly (the sooner the better).",Movie,English
"I'll be honest with yall, I was a junior in high school when this sitcom first aired on ABC I didn't think I would like it at all. But with John Ritter in it i felt that it had a little potential in it, plus their was something else with it I liked. The acting was great, not a lot of horrible 2nd rated comedy lines, John Ritter always brings his A game when it comes to comedy . This was a great show to watch, and I'll tell you why it was a great show. My father who never watches sitcoms at all, he just watches movies, sports, and law & order, he actually sat down with my 3 brothers and 2 sisters, my mother, and myself, and watched the show I think because John Ritter was in it. I honestly think this show would still be running if John Ritter God rest his soul i wish he hadn't passed away.",Movie,English
