text,keyword,language
"elegance and class are not always the first words that come to mind when folks (at least folks who might do such a thing) sit around and talk about film noir. <br /><br />yet some of the best films of the genre, ""out of the past,"" ""the killers,"" ""in a lonely place,"" ""night and the city,"" manage a level of sleek sophistication that elevates them beyond a moody catch phrase and its connotations of foreboding shadows, fedoras, and femme-fatales. <br /><br />""where the sidewalk ends,"" a fairly difficult to find film -- the only copy in perhaps the best stocked video store in manhattan was a rough bootleg from the amc cable channel -- belongs in a category with these classics.<br /><br />from the moment the black cloud of opening credits pass, a curtain is drawing around rogue loner detective marc dixon's crumbling world, and as the moments pass, it inches ever closer, threatening suffocation. <br /><br />sure, he's that familiar ""cop with a dark past"", but dana andrews gives dixon a bleak stare and troubled intensity that makes you as uncomfortable as he seems. and yeah, he's been smacking around suspects for too long, and the newly promoted chief (karl malden, in a typically robust and commanding outing) is warning him ""for the last time."" <br /><br />yet dixon hates these thugs too much to stop now. and boy didn't they had have it coming? <br /><br />""hoods, dusters, mugs, gutter nickel-rats"" he spits when that tough nut of a boss demotes him and rolls out all of the complaints the bureau has been receiving about dixon's right hook. the advice is for him to cool off for his own good. but instead he takes matters into his own hands. <br /><br />and what a world of trouble he finds when he relies on his instincts, and falls back on a nature that may or may not have been passed down from a generation before. <br /><br />right away he's in deep with the cops, the syndicate, his own partner. dixon's questionable involvement in a murder ""investigation"" threatens his job, makes him wonder whether he is simply as base as those he has sworn to bring in. like bogart in ""lonely place,"" can he ""escape what he is?""<br /><br />when he has nowhere else to turn, he discovers that he has virtually doomed his unexpected relationship with a seraphic beauty (the marvelous gene tierney) who seems as if she can turn his barren bachelor's existence into something worth coming home to. <br /><br />the pacing of this superb film is taut and gripping. the group of writers that contributed to the production polished the script to a high gloss -- the dialogue is snappy without disintegrating into dated parody fodder, passionate without becoming melodramatic or sappy. <br /><br />and all of this top-notch direction and acting isn't too slick or buffed to loosen the film's emotional hold. gene tierney's angelic, soft-focus beauty is used to great effect. she shows herself to be an actress of considerable range, and her gentle, kind nature is as boundless here as is her psychosis in ""leave her to heaven."" the scenes between tierney and andrews's dixon grow more intense and touching the closer he seems to self-destruction. <br /><br />near the end of his rope, cut, bruised, and exhausted dixon summarizes his lot: ""innocent people can get into terrible jams, too,.."" he says. ""one false move and you're in over your head."" <br /><br />perhaps what makes this film so totally compelling is the sense that things could go wildly wrong for almost anyone -- especially for someone who is trying so hard to do right -- with one slight shift in the wind, one wrong decision or punch, or, most frighteningly, due to factors you have no control over. noir has always reflected the darkest fears, brought them to the surface. ""where the sidewalk ends"" does so in a realistic fashion. <br /><br />(one nit-pick of an aside: this otherwise sterling film has a glaringly poor dub of a blonde model that wouldn't seem out of place on mystery science theater. how very odd.) <br /><br />but noir fans -- heck, any movie fans -- who haven't seen this one are in for a terrific treat.",Movie,English
"i liked this a lot. in fact, if i see it again(and i plan to) i just may love it. i'll echo other reviewers in saying that this movie really does grow on you as you watch. it starts kind of slowly but the way in enfolds is very natural and has a mood to it. you just get into it.<br /><br />i really liked the summery atmosphere to the movie and thought the movie was very touching as a whole. the characters have a strong element of realism and the movie very slowly and gently weaves a spell as you get involved in the various interactions between them all and want to know how it will ultimately turn out and what paths the characters will choose to take. <br /><br />i am very surprised that there are less then a dozen comments on this-there are obscure tv movies that have more comments then rich in love.<br /><br />one thing that i will say is i missed the ending which is driving me crazy and i have to watch it again to see that. this is a movie that may not be for everybody but that i feel is strongly underrated(even some of my most film buff purist friends who have seen almost every movie there is haven't seen this) and it doesn't even seem to have much of a message board but i liked it a lot and to all those who like family dramas that are warm on scenery, atmosphere and an unhurried languid pace should probably take a look at this. especially note worthy is that it takes place in south carolina so for those (like me) who love the south, and movies that take place there, this is a gem. i'll add my vote to the woefully few comments and recommend this little known flick.",Movie,English
"i watched the world premiere of this on the starz action channel. they call it vampires: the turning. the plot was a little confusing. there is a voice-over in the introduction about an 800 year war, and i didn't quite understand. the movie is about a young couple somewhere in asia (maybe in china, i don't think the movie specifies). the couple has an argument and meredith monroe runs off and is kidnapped by a biker gang of vampires. the boyfriend finds a group of vampires that don't kill humans, and enters into a battle with the bikers. a human group of slayers somehow get involved, and the final fight sequence takes place during a solar eclipse. this movie is not related to either vampires or vampires: los muertos. confusing, but decent action. four out of 10 stars.",Movie,English
"after some difficulty, johnny yuma arrives at his ailing uncle's ranch to take over day to day operations, only to find out that the old man has been murdered by his beautiful gold-digger wife and the woman's vicious brother.<br /><br />good production values, a likable performance by mark damon, and a breezy action packed script combine to make this an entertaining, if not exceptionally deep, above average addition to the spaghetti western genre.<br /><br />co-star rosalba neri is one of the hottest european babes ever to grace the screen. here she's absolutely perfect as the cold-hearted user (and abuser) of weak men.<br /><br />damon and neri appeared together in at least one other picture, the devil's wedding night, a pretty good horror movie that's of particular interest for those of you that want to see what's underneath rosalba's dresses.",Movie,English
"what a waste of a great cast. figured i'd check it out because it looked like a good stoner comedy with a lot of fairly well-known actors. what it turned out to be was a pointless collection of boring intertwining stories about several characters with minimal connections with each other. characters who start off looking like decent people but end up with not a single likable or interesting characteristic among them. calling it a comedy was a stretch as well...the only thing that made me chuckle was jack black's song, which was basically tenacious d. i waited for something big to happen but ended up with nothing more than 97 minutes of my life wasted.",Movie,English
"when i first saw this film around 6 months ago, i considered it interesting, but little more. but it stuck with me. that interest grew and grew, and i wondered whether my initial boredom and response had more to do with the actual vhs quality rather than the film itself. i purchased the criterion dvd box set, and it turns out that i was right the second time. alexander nevsky is a great film. it is rousing, and i'm sure it succeeded in its main aim: propaganda against the germans.<br /><br />that is the most common criticism against this film, and against eisenstein, that it is merely propagandist and nothing else. it's untrue. he is an amazing film artist, one of the most important whoever lived. by now, the world is far enough beyond joseph stalin to be able to watch eisenstein's films as art.",Movie,English
"being american, i have not been exposed to this character before, which is good because some of you have been disappointed. i have nothing to compare it to. i have found no enjoyment in the mindless idiot humor in the american teen movies, and although this is a slightly similar type of humor, i couldn't stop laughing. i hardly ever laugh out loud at a movie. and usually a movie has a few funny parts for me, but this movie was funny from start to finish. my only disappointment was when it was over. i'm actually going to buy this on dvd when i find it.",Movie,English
"""radio flyer"" is one of my most loved american movies.<br /><br />the really great job of two boys, joe mazzello and elija wood, (in spite of terrible performance of t.hanks at the beginning and ending...) with marvellous script of d.m.evans and powerful and emotional directing of r.donner plus absolutely incredibly peerless music score of h.zimmer allowed the ""radio flyer"" to win one of the first places in my family's rating of movies.<br /><br />it's so pity that that very good movie was underrating by some movie critics.<br /><br />i just can't help waiting to see it on dvd.",Movie,English
"oh dear. this sequel has a mirror, this time, which houses the evil spirit of a psychopath which murdered an entire family with a shotgun in the amityville home. the mirror captured the entire ugly incident of the horrified family who had no time to prepare for their uninvited guest. the mirror is given to a photographer, keyes(ross partridge)by a bum(..who just so happens to be his lunatic father, and the man responsible for killing the family)and it's evil soon terrorizes those in a loft(..such as keyes' painter pal suki, portrayed by julia nickson-soul)where he lives when they look into it. soon keyes is having nightmares, looking through the eyes of his father as he guns down the family in cold blood, worried that he might follow in his footsteps. soon he sees other occurrences through his father's eyes like that terrible day pops bashed his mother's head against the floor of an institution or experiencing a moment inside the cell as doctor's administered a drug to immobilize him.<br /><br />pretty solid supporting cast who deserve better than being stuck in junk like this, such as david naughton(american werewolf in london)as the proprietor of the loft with which keyes lives, richard roundtree as an eccentric sculptor/artist, terry o'quinn as a psychologist-detective, and especially lin shaye as a hilarious ditsy, rather strange secretary-nurse in the asylum(..the one which held keyes' father) soon to be closed down.<br /><br />rounding out the film, the sexy, leggy lala sloatman as keyes' supportive girlfriend, barbara howard(friday the 13th:the final chapter)as naughton's betrayed wife(..he was on the verge of starting an affair with nickman-soul), jack orend as the sadistic fiend who attempts to provoke his son into killing innocent people as he did, and robert rusler(a nightmare on elm street 2:freddy's revenge)as a rejected lover(..of nickson-soul)who meets an unfortunate demise while ripping apart paintings as a revenge for his dismissal.<br /><br />this film is a poor special effects movie merely using the amityville title as a cash-in. the franchise has never been that great to begin with, but as each sequel was green-lit, it grew worse and worse. after the third film, furniture from the infamous house become ""possessed"" items tormenting folks. the cast try hard, though, but the material(..a mirror causing chaos and murder through supernatural means)is lacking in quality..and the rather mediocre special effects don't help matters. o'quinn, as little as he has to work with, shows why he's such a great actor, he can even shine in excrement such as this. all's not lost, you get to see sloatman always wearing super short skirts(..or her man's shirt in panties), showing off her legs throughout..hey, you have to find a silver lining somewhere. believe it or not, amityville:a new generation was the seventh film in the franchise! coolest part of the film were the portraits of demons painted by nickson-soul's artist, perhaps inspired by the evil mirror after looking into it.",Movie,English
"perhaps, we are too much attached to great spectacles when we hear of antiquity brought to screen. perhaps, we expect too much from these films. however, if we, as viewers, are offered far too little, what happens then? <br /><br />that is what i thought after seeing imperium - nerone by paul marcus, a part of the production series on the roman empire. augustus by roger young, the first imperium movie, included at least peter o'toole but what does this movie include?<br /><br />hardly anything accurate. the historical errors are so serious that the movie changes facts and constitutes rather a distorted image of the roman empire than the true history. throughout the movie, we see nero young: young man during the allegedly long reign of caligula, young man during the reign of claudius and finally during his own (historically 14 year long) reign. and...he dies the same. according to the movie, nero, born during the reign of tiberius, lives for more than 40 years but looks to be in his late twenties when he dies... continuity combined with made up history is the biggest problem of the movie, which makes it hardly logical, not to say reliable. nero loses his father, is raised by slaves. at that time, his mother, agrippina, is exiled by caligula. later, however, she suddenly marries emperor claudius who already has big children with freshly married to him messalina. at these moments of the movie, we see acte (rike schmid), nero's mistress. all right, it is historically ""accurate""; yet, no source proves that she played such a decisive role in the rise of christianity in rome. in the film, she is not only a devoted christian but even a witness of st paul's miracle (he brings a young girl marzia back to life). besides, there was, historically, nothing like nero seen on the court of caligula since nero was born in caligula's 4 year long reign (a.d. 37-41). i understand that movies may change something but such an error makes the script absolutely unreliable! and many, many other shortcomings concerning content that are hard to enumerate but after 30 minutes of watching this film, i doubted whether i was watching a historical movie or a total fantasy.<br /><br />as for its artistic features which supply us with entertainment, they are equally lame as the history here is. the performances are artificial, the cast simply have beautiful faces but weak acting abilities. perhaps, i am too much attached to peter ustinov or charles laughton in the lead, but hans matheson does not fit as nero at all. he could have some of the good moments as an actor but never as the infamous roman emperor. is he an artist who burns rome for a song? is he a cynic who disguises the love to his relatives? is he a cruel ruler who sacrifices the lives of thousands of innocent people for the sake of ""alleged justice""? none of these. he is just a young man who does not know how to rule and, in the long run, begins to release the fire burning within himself... john simm is out of place in this film as caligula and absolutely inferior to other portrayals of the character. elisa tovati is only sexy as poppaea; yet she could have been much much better. the costumes are inaccurate and the sets do not amaze. low budget results in low effects and, consequently, low entertainment.<br /><br />but what made me most angry in this movie and, as a result, i give it 1/10 are some moments that are absolutely unacceptable:<br /><br />- the death of poppaea and st paul's talk with nero at her dead body, <br /><br />- claudius' mention of the current conquest of britannia on the feast and soon his death (he conquered britannia while messalina was his wife much before his death), <br /><br />- tigellinus killing agrippina (laura morante), nero's mother, <br /><br />- nero's arguments in the speech to the senators, <br /><br />- finally, nero's death - a calm day at the lake and an indifferent suicide that leads to a moral said by acte ""let us forgive him""<br /><br />all in all, this film is a waste of time and is absolutely unneeded as yet another production concerning the roman empire. it's better to make one good film in 30 years than ten minor little ones in 5 years. 1/10 - should not have been made at all.",Movie,English
i was browsing through the movies on demand and saw underdog for free and it was only 82 minutes long so i decided to watch it. i wasn't expecting much but it exceeded my expectations of being awful. everything about the movie was cringe worthy. the dialogue was atrocious including many terrible puns. the jokes were also terrible. i found myself yelling and flipping off my television screen while i was suffering through this trash. it hit its target audience very well but i don't see how anyone else could enjoy this film. it made me very angry and nearly cry because of everything terrible this film had going for it.<br /><br />the only enjoyable thing about this movie was being able to give it a 1/10 after viewing it. i beg you to avoid it at all costs. i understand the fact that its made for kids but there is nothing likable about it at all.,Movie,English
"this film is an absolute classic for camp. that is why it was an elvira and mst3000 classic. everyone knows the story. scientist keeps his girlfriend's head alive in a lasagna pan in his basement while he cruises town and tries to find her a body by checking out the local chicks. finally he finds a real hourglass body with a scar-faced chick's head on top. the severed head makes friends with the failed experiment in the closet and the conehead comes out of the closet and rips off the assistant's remaining ""good"" arm (his other is not right from a scientist's earlier failure), and the whole place burns down.<br /><br />the movie scared us so much as kids that my friend wouldn't go into his basement for a year after seeing it. as kids we ranked the scariest movies of all time and this one was number four. only one of those scary movies was really any good (the original ""the haunting"".)<br /><br />i had to give this movie a seven rating for the tremendous amount of entertainment value it offers. its eerie effect because of the crappy production and the weird sexual angle when the scientist looks for the bodies (complete with porno sound track) scares the hell out of innocent children, while the ridiculous aspects make it prime material for watching talking and laughing. i could watch this film tonight and enjoy it while i'd rather go to the dentist than watch ""chicago"" again.<br /><br />seven is the most i can give it, because its entertainment value is mere luck. the film , as cinema, is a disaster.",Movie,English
"i absolutely like this film a lot. it is not very entertaining, but it's a feast of bizarre and stunning images! there's no dialog ,only some background sounds and noises. if you are into something completely different and original, and enjoy the obscure and bizarre...then you might like this work of art. ik looks like a film made with the very first camera ever made ,in a time where strange human-like beings live and perform their bizarre habits. god has killed himself with a razor and gave birth to mother earth. mother earth impregnated herself with god's semen after an act of fellatio, and gives birth to a son ""flesh on bone"". what follows are inhuman acts of ritualistic torture, rape and murder for purposes we do not know....or do we?",Movie,English
"this movie is a quite fair adaptation of the prosper merimeé's novel. in the novel merimeé himself is a character, don josé is from navarra (north spain, and historically a basque country zone, they can speak basque language). they are in seville (andalusia, south spain) and they only speak spanish with andalusian accent, in no way they speak basque, but carmen explains to don josé that she was living in navarra. you can believe it or not, anyway this is the book's version, then you can't be critical with the movie about this, be with the book! you have to note are different the novel by merimeé and the opera by bizet, and this movie is an adaptation from the novel, anyway in the opera don josé is still spanish from navarra, never he's french. why so many people keep thinking don josé is french? i don't know but i guess because the novel and the opera are in french although is supposed to be in spanish.<br /><br />the only important difference between the movie and the novel is that in the movie don josé also kills the ""torero"" lover of carmen and in the novel he doesn't (neither in the opera). i guess they wanted to keep the movie a little more gore! i think the movie is quite good, anyway.",Movie,English
"one of the funnest mario's i've ever played. the levels are creative, there are fluid controls, and good graphics for its time. there's also a multitude of crazy bosses and enemies to fight. sometimes the levels get frustrating, and if you leave out some of the hard levels and still, need to get more accomplished to fight a boss, it can be annoying. another complaint is the camera angle; though it works fairly well most of the time, it can be a pain in certain situations. if your a big time mario fan; this ones for you. even if your not a huge fan of him, i'd still recommend this one. its a big game, and getting what you need can take a while, but it's very satisfying. good for playing in short bursts of time. it will almost certainly hold your interest; it sure does hold mine!",Movie,English
"i'm not the type of person to watch t.v. shows because the acting normally sucks or it's unrealistic or too dramatic! but this show is perfect. everyone can act, and you can relate to the characters and their situations. everyone has their own personality and lorelai gilmore is the best for her sarcastic comments that can make any bad situation seem a little funny. rory gilmore is a good role model for all girls. she takes pride in wanting to attend harvard and boys/boyfriends always come second in her book. she's a loyal friend and always the peace maker. there's subtle romance which is what i like, personally. not the mushy gushy romance that not many people get to have in their lives, but a realistic type of romance. every character eventually gets it, and they don't find their prince charming at first glance and they don't just ""fall in love"" with every guy that comes their way. it's a realistic show but when you watch it, you better brush up on your movies, pop culture, and random facts because lorelai gilmore is always making references. i fell in love with this show and if you give it a chance, so will you.",Movie,English
"i watched this mini in the early eighties. sam waterson proved himself to be a great actor. in fact when he began law and order i was disappointed in him as it was not as powerful a role. unfortunately the good roles do not pay the bills. i wish i could find a copy of this rare series and review it. it is both factual and entertaining. everyone should see it to know what really happened. i was so moved i purchased and read the book ""pppenheimer-shatterer of worlds"". and saw how this man became an unlikely hero who was never rewarded for his insight. if you get a chance be sure to watch this movie and see what a performance mr. waterston can really provide an audience. enjoy the movies!",Movie,English
"in the unlikely case that some aspiring directors are reading these comments, i'd like to offer some advice (free of charge!), from a viewer's perspective. if you want to make a serious exotic adventure film, do it. if you want to make a spoof of exotic adventure films, go ahead. do not try to make both at the same time, it doesn't work. for example, having a goofy ""comic relief"" character killed and beheaded and following it up with a monkey shaking a tree and dropping a coconut on a cannibal's head just makes you look like you had no idea what kind of movie you wanted to make. this one is boring, meandering, cheap, racist....you get the picture. a couple of smart moments and a few glimpses of nudity from kathy shower (way too prissy here) are hardly worth your trouble. there is a reason everyone has forgotten about this film's existence. (*1/2)",Movie,English
"caution: may contain spoilers...<br /><br />i've seen this movie 3 times & i've liked it every time. upon seeing it again, i'm always reminded of how good it is. an hbo tv movie- very well done like most of their movies are- this would've gotten oscars for it's performances had it been released for general distribution instead of made for tv.<br /><br />as i'm sure anyone knows from reading other reviews here, this is the story of serial murderer, andrei chikatilo. he murdered 56 people over 8 years in the former soviet union. (3 victims were buried & couldn't be found so he was only convicted of 52 out of 53 of his murders.) the story actually focuses more on the forensic analyst, victor burakov played to perfection by stephen rea. a man that becomes tortured and obsessed with finding this killer despite the additional obstacles placed by party hacks, his part is essential to be sure. there is a very touching scene towards the end of the movie that mentions how in america, investigators are routinely taken off serial killer cases after 18 months whether they want to or not due to the mental strain & frustration. according to this acct, burakov worked for over 5 years before getting his first break from it. he followed the case to its conclusion, 3 years later. in this scene, his superior, general fetisov, played by donald sutherland, actually tells him he admires his dedication and apologizes for not knowing he should've given him a break sooner.<br /><br />rea's performance is so well done, he doesn't overact, chew up the scenery or do anything that distracts from his portrayal of a man who is hell bent on finding his killer. he is a man with passion, but doesn't show it in the same manner as is so usually portrayed in detective movies. he only occasionally gives outbursts after quietly putting up with more than most could stand under such circumstances. rea does so much with his face, his eyes, he doesn't need to overact. he just *is* - his character, so frustrated after so long, at one point, driven to frustration, he actually says he'd rather find 3 at one time than none in a year. of course what he means is not that he wants more people to die, he just wants some clues to catch this man. rea makes us feel for this man. he makes us understand but a glimpse of what it is to live with such horror and futility.<br /><br />a mutant to be sure, chikatilo's childhood was one which produces such ""monsters."" the character of chikatilo is very well done by jeffrey demunn. he somehow (impossible though it may seem) elicits some modicum of sympathy for himself. perhaps he is the worst of us gone terribly wrong? either way, his performance is very well done.<br /><br />donald sutherland as colonel fetisov (later promoted to general) also does a great job. he starts out seeming to be a cynical worldly official that doesn't seem much more interested in helping the investigation than anyone else blocking burakov. but he eventually becomes more than just an assistant, he actually actively participates in helping burakov. there is also a very nice turn by max von sydow as the psychiatrist brought in to help profile and figure out what kind of deviant they are looking for.<br /><br />although this movie deals with a morbid, grotesque and violent story, it really is more about what it takes to catch a killer than the killer himself. all around a very well done movie with fine performances and a great screenplay. the screenplay manages to do what the best of this type of movie does: give factual events & place them meaningfully inside a dramatic framework that makes you feel like you know the people *behind* the facts.<br /><br />9 out of 10 stars",Movie,English
"this was amongst the worst films i have ever encountered. the cinematography was dull, with long tedious shots (like a camera on a tripod filming a stage play) interspersed with ""dramatic"" angles that made little sense to the content on screen. the editing was terrible, scenes matched together with the delicacy of a butcher. the plot hinged on the viewer being familiar with the historical night in which mary shelley wrote frankenstien. the acting was forced, with the type of character development that left you with an intense interest in seeing each of them die horribly (the sooner the better).",Movie,English
"i'll be honest with yall, i was a junior in high school when this sitcom first aired on abc i didn't think i would like it at all. but with john ritter in it i felt that it had a little potential in it, plus their was something else with it i liked. the acting was great, not a lot of horrible 2nd rated comedy lines, john ritter always brings his a game when it comes to comedy . this was a great show to watch, and i'll tell you why it was a great show. my father who never watches sitcoms at all, he just watches movies, sports, and law & order, he actually sat down with my 3 brothers and 2 sisters, my mother, and myself, and watched the show i think because john ritter was in it. i honestly think this show would still be running if john ritter god rest his soul i wish he hadn't passed away.",Movie,English
"wow! <br /><br />this film is the best living testament, i think, of what happened on 9-11-01 in nyc, compared to anything shown by the major media outlets.<br /><br />those outlets can only show you what happened on the outside. this film shows you what happened on the inside. <br /><br />it begins with a focus on a rookie new york fireman, waiting for weeks for the first big fire that he will be called to fight. the subject matter turns abruptly with the only existing footage of the first plane to hit the towers. you are then given a front-row seat as firefighters rush to the scene, into the lobby of tower one. <br /><br />in the minutes that precede the crash of the second plane, and tower two's subsequent fall, you see firemen reacting to the unsettling sound of people landing above the lobby. it is a sight you will not soon forget.<br /><br />heart-rending, tear-jerking, and very compelling from the first minute to the last, ""9/11"" deserves to go down in history as one of the best documentary films ever made.<br /><br />we must never forget.<br /><br />",Movie,English
"i have always been a great admirer of nicolas roeg and ""walkabout"" is one of my favorite films. this is a film version of roegs stage play and while most of the film takes place in a hotel room it still has some of roegs cinematic flare. very unique story is about a famous actress (theresa russell) who after a hard nights work on a film in 1954 goes to a hotel to visit a famous professor (michael emil) and together in his hotel room they talk. after awhile she wants to go to bed with him but as they start to get undressed her husband is banging on the door. her husband is a famous ex-baseball player (gary busey) and he wants to know what is going on. the three of them in the hotel room talk about what is going on and what the future holds for them. meanwhile, a famous senator (tony curtis) is threatening to take away the professors papers if he doesn't testify at a hearing. theresa russell is just excellent and while she's not trying exactly to impersonate marilyn monroe she does a wonderful job of exuding the phobia's and nuances that monroe is very well known for. one thing the film does is show her as not only a woman on the verge of a mental breakdown but show her as a physical wreck as well. she talks of being unable to have children and at one point in the film she suffers a miscarriage. you can make an excellent case that this is russell's best performance and i probably wouldn't argue. the film does an interesting thing in showing many flashbacks as the characters continue to talk about one thing and in the flashback we see one of many reasons for their actions. busey also gives a good solid performance and it reminds me of what a strong persona he gives off on screen. emil as the professor is a character that has many more things on his mind then we originally thought. the last scene in this film is a demonstration of his darker side! one of the highlights of the film for me is the little conversation he has with the elevator man (will sampson of ""cuckoo's nest"") and they discuss what cherokee indians think about at all times. but of course the famous scene in this film is where russell demonstrates to emil how she does understand the theory of relativity and uses toys to show this. the professor is delighted by her demonstration and so are we! russell and roeg are married in real life and they do admirable work when they are in collaboration and this is probably their best film together. good performances and a very interesting job of directing make this a challenging and visually thought provoking film.",Movie,English
"a chicago couple, dillon and dougherty, are falsely accused of killing their daughter. people begin to wonder if they did it. the police investigate and find suspicious evidence. the couple are maligned by the public and accused in the press. the cops speculate that they are satanists and have ritually murdered their own daughter. they are charged and brought to trial. they are represented by publicity-seeking lawyers who give them bad advice and bill them for $100,000. the evidence presented against them is twisted or hidden by the police. fabricated intimations of sexual abuse are presented. their other child is taken away from them and put in a foster home. dougherty is pregnant and gives birth to find her baby removed. verdict, she didn't do it but he did. he goes to the slams with a sentence of 45 years.<br /><br />in the last third of the movie, with dillon in jail and dougherty wondering what to do next, we see people who have been antagonistic now slowly coming to the couple's defense. witnesses admit to having lied. other facts are brought to light that, finally, result in dillon's release. the killer is never found, though the movie gives us a thorough whacko as a plausible perp.<br /><br />this is a weeper from beginning to end. nothing seems to go right for the couple. oh, there are a few happy moment, maybe a party where everyone is glad to be together and tearing up with joy, or some point of evidence in their favor is discovered and people hug one another. but it's never long before someone rushes through the door with more bad news and all the faces are frozen in tragic disbelief. (usually a fade to block follows.) there isn't necessarily anything wrong with moving tragedies, although i can't imagine what pleasure we get out of seeing people suffer. there's plenty of tragedy in shakespeare too. i suppose whatever we find interesting about tragic stories lies in the way they're told. ""oh, but i am fortune's fool!"" romeo cries after killing juliet's brother. here we have dougherty running in her robe through a hospital corridor, screaming, ""where's my baby???"" there isn't any ambiguity or irony in the story -- as i'm sure there must have been in the real life events on which it's based. people are either good or bad here. or else they're bad, then they turn good.<br /><br />the film isn't aimed at exploring human quirkiness, or the way things work out. it's aimed at wrenching tears from the audience. the actors provide first-rate role models. i can't remember the last movie in which i saw so many tears. there are rivulets of tears. showers of them. cascades of them. a veritable niagara of them. a lake lacrymose of them.<br /><br />well, i'll give one example of the efficiency with which the movie is crafted. dillon and dougherty hire a chicago cop who works on the side as a private investigator (ed asner). asner is sympathetic to them but he doesn't really accomplish much. he seems to be in the movie not because of his importance to the case but because he can provide the victimized couple with a kind of philosophy -- ""learn to live with it,"" which is okay -- and because he suffers from colorectal cancer, so we can watch him take his medicine, double over with pain, and finally pass away.<br /><br />what's frustrating about the movie is that in focusing so intensely on the suffering of the couple, it sidesteps one of the more important issues that it raises -- the function of gossip in regulating private lives.<br /><br />gossip is a strange thing really. if we call it ""gossip"" it's bad, but if we call it ""public opinion"" it sounds acceptable, at the very least. of course we all have convictions about issues that may or may not be justified. (as i write, michael jackson is once again being brought to court accused of molesting a young boy, and i wonder how many of us thrilled at the news and immediately assumed he was a pedophile.) but gossip isn't all bad either. it's like water. when it's properly controlled it's a community asset. we need gossip to keep each other in line. it helps us to maintain public order. but, like water in a flood or a tsunami, it is ruinous to a village when it rages out of control.<br /><br />this is a movie that's okay if you're not looking for too much in the way of insight into human nature. it's done so cleverly that, given its goal, it's hard to argue with it.",Movie,English
"joseph h. lewis was one of the finest directors of film noir. this is surely his best.<br /><br />it doesn't have some of the standard features of what we now call film noir. though american-made, it is set entirely in england. it lacks gangsters. it lacks a femme fatale. it does not lack crime.<br /><br />the title character answers an ad. she is overjoyed that she'll be making some money as a secretary. instead, she wakes up days later as the pawn in a frightening plot. only a very strong person could survive such a terrifyingly unsettling ordeal. and nina foch gives the sense of a strong woman as julia.<br /><br />part of the excitement comes from casting against type: ms. foch has an elegant manner. she is no screaming, cowering victim. she is actually a bit icy and patrician, albeit impecunious. this makes her character's plight all the more believable.<br /><br />surely the single most fascinating element is the casting of dame may witty. she was (and is) probably most famous for the charming title character in ""the lady vanishes."" she has a sweet manner and a harmless, slightly dithering manner. but here she is far from a heroine.<br /><br />george macready is excellent as her extremely troubled son. the whole cast, in fact, is superb.<br /><br />it seems that this famous and brilliant movie was made almost by accident. undoubtedly the director knew exactly what he was doing. but he did it on a low budget. that is the thrill and charm of film noir, the real film noir: it is small, convincingly lowlife, and, in this case, unforgettable.",Movie,English
"code 46 is one of those scifi movies where the government controls who you are allowed to love, and in fact will punish you if you try to procreate with the wrong person. the haves and the have-nots live in completely separate territories, the powers that be can remove your memories, etc. we've seen this stuff before, but that's ok- no movie is 100% original. this kind of premise is always fun to contemplate. unfortunately, just imagining such a future is more interesting than actually watching code 46. the characters are boring and rarely say anything interesting. maybe that's commentary on a dehumanized future, but it's still dull to watch. it's sloooow.<br /><br />at times the imagery is nice, but usually (coupled with its ""evocative"" soundtrack) just looks like a glorified perfume commercial. code 46 also sometimes uses the kind of television camera-work that i find annoying. you know, two characters talk as the camera artlessly ""floats"" on one side. two seconds later it's floating on the other side of them in a vain attempt to keep your attention.<br /><br />my friends liked this movie. if they tried to get me to watch it again, i probably would not do so unless they agreed to pay me $50.",Movie,English
"the ali g character works brilliantly within the confines of a comedy show, but as a movie, it doesn't work in the same way.<br /><br />don't get me wrong - this is a very funny movie, full of biting, witty dialogue, that caricatures the modern british chav wonderfully well, whilst providing the viewer with a hilarious, if unrealistic story.<br /><br />one problem with this film is that the script and content is either fantastically brilliant, or it's embarrassing to watch. when i say embarrassing, i don't mean funny embarrassing a la office or extras, but rather, you'll wish they hadn't included it in the final cut. one example of this is the inclusion of a music video after the film has ended, to the tune of, ""this is how we do it."" whenever i watch the film, i stop the dvd when it says the end, and leave it at that.<br /><br />overall, ali g indahouse is a good film, worth watching a couple of times. the script is enjoyable to an extent, and there are no issues as far as acting goes. however, refinement is the key word here.<br /><br />ali g is a better television programme. borat is a better film.",Movie,English
"can anybody do good cgi films besides pixar? i mean really, animation looked antiquated by 2006 standards and even by 1995 toy story standards. or maybe they spent all their budget on hugh jackman. whatever their reasoning, the story truly did suck.<br /><br />somehow, hugh jackman is a rat - a rat that is flushed down a toilet. yeah i know, seems stereotypical. but then the sewer mimicked the ways of london - to an extent. throw in a promise of jewels (????) and an evil(??) frog and you get a pathetic attempt at entertainment.<br /><br />i would like to say something entertained me. maybe the hookup in the movie? or maybe the happily-ever-after rat relationship. but nothing did. it had the talent, but it blew up. d-",Movie,English
